HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url,Answer.movement-difference.label,Approve
3XBXDSS89FY3923MTSTDTYUIQPYLXJ,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3SKRO2GZ796NLFX5R127899P2VJ1K2,AHXHM1PQTRWIQ,Submitted,Tue Mar 16 12:48:36 PDT 2021,Tue Mar 16 12:48:47 PDT 2021,Fri Mar 19 12:48:47 PDT 2021,,,,11,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_021.mp4,Moderately similar,
3XBXDSS89FY3923MTSTDTYUIQPYLXJ,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3TEM0PF1QDCF0K6D31CKQRVPDUM0DR,A2KHIAULR2E858,Submitted,Tue Mar 16 13:08:42 PDT 2021,Tue Mar 16 13:08:55 PDT 2021,Fri Mar 19 13:08:55 PDT 2021,,,,13,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_021.mp4,Highly similar,
3XBXDSS89FY3923MTSTDTYUIQPYLXJ,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3U5NZHP4LZHZ0HFZ6IA0WDBVDUPPHU,A2RJBMEEVBZ8EZ,Submitted,Tue Mar 16 13:03:33 PDT 2021,Tue Mar 16 13:04:13 PDT 2021,Fri Mar 19 13:04:13 PDT 2021,,,,40,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_021.mp4,Moderately similar,
3XBXDSS89FY3923MTSTDTYUIQPYLXJ,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3VHHR074HBWCG7UP1HVHOJDHUHPL7N,A2PBRI6BOYDN94,Submitted,Tue Mar 16 12:53:01 PDT 2021,Tue Mar 16 12:53:24 PDT 2021,Fri Mar 19 12:53:24 PDT 2021,,,,23,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_021.mp4,Highly similar,
3XBXDSS89FY3923MTSTDTYUIQPYLXJ,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3VNL7UK1XNYDEDH0S9VKY20FMISFTM,A2XJH3WC02RMXQ,Submitted,Tue Mar 16 12:46:56 PDT 2021,Tue Mar 16 12:47:41 PDT 2021,Fri Mar 19 12:47:41 PDT 2021,,,,45,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_021.mp4,Exactly the same,
3XBXDSS89FY3923MTSTDTYUIQPYLXJ,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3W92K5RLW2W0P8S0RSIQD8XNU9UV5Z,A3GYBE40AJ65OE,Submitted,Tue Mar 16 12:47:15 PDT 2021,Tue Mar 16 12:48:02 PDT 2021,Fri Mar 19 12:48:02 PDT 2021,,,,47,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_021.mp4,Moderately similar,
3XBXDSS89FY3923MTSTDTYUIQPYLXJ,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3WEV0KO0OU7F1TQPC3V40X188M1DSN,A17T4N032U1ATX,Submitted,Tue Mar 16 12:55:25 PDT 2021,Tue Mar 16 12:55:56 PDT 2021,Fri Mar 19 12:55:56 PDT 2021,,,,31,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_021.mp4,Highly similar,
3XBXDSS89FY3923MTSTDTYUIQPYLXJ,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3WQ3B2KGEGVMSCTBLOPE96QZF1F1BN,A3746TDKYH8SJ9,Submitted,Tue Mar 16 13:03:52 PDT 2021,Tue Mar 16 13:04:17 PDT 2021,Fri Mar 19 13:04:17 PDT 2021,,,,25,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_021.mp4,Slightly similar,
3XBXDSS89FY3923MTSTDTYUIQPYLXJ,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3X4MXAO0BO329KQ3E90P2BLXT0LWRO,A2H1RXUC8XNNIW,Submitted,Tue Mar 16 12:48:19 PDT 2021,Tue Mar 16 12:50:51 PDT 2021,Fri Mar 19 12:50:51 PDT 2021,,,,152,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_021.mp4,Moderately similar,
3XBXDSS89FY3923MTSTDTYUIQPYLXJ,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3X4MXAO0BO329KQ3E90P2BLXT0QWRT,A1FPCIKO68OQ63,Submitted,Tue Mar 16 13:03:51 PDT 2021,Tue Mar 16 13:04:07 PDT 2021,Fri Mar 19 13:04:07 PDT 2021,,,,16,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_021.mp4,Exactly the same,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,30X31N5D6B5H3MNDST42AWT2NJ3ASH,A1UIY4FLBTQ2SC,Submitted,Tue Mar 16 12:52:01 PDT 2021,Tue Mar 16 12:52:22 PDT 2021,Fri Mar 19 12:52:22 PDT 2021,,,,21,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3180JW2OTCRRYDS6A347AKMTZMRJ56,A1OJ8IJAEIWL9T,Submitted,Tue Mar 16 13:00:18 PDT 2021,Tue Mar 16 13:00:33 PDT 2021,Fri Mar 19 13:00:33 PDT 2021,,,,15,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Moderately similar,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,31QNSG6A5Z8H10A67SMDJERBAHU78R,A1GPC6QQK2D0K2,Submitted,Tue Mar 16 13:04:44 PDT 2021,Tue Mar 16 13:06:01 PDT 2021,Fri Mar 19 13:06:01 PDT 2021,,,,77,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,339ANSOTRDHYLLT3Z8ND08QBJXYKIH,A32DRYN7M7HIZT,Submitted,Tue Mar 16 13:02:08 PDT 2021,Tue Mar 16 13:02:23 PDT 2021,Fri Mar 19 13:02:23 PDT 2021,,,,15,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Highly similar,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,34HJIJKLPDBITPO0DNZG8GR9UDZ4V3,A1O51ZAYABZYI5,Submitted,Tue Mar 16 12:46:21 PDT 2021,Tue Mar 16 12:46:34 PDT 2021,Fri Mar 19 12:46:34 PDT 2021,,,,13,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Slightly similar,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,354GIDR5ZJLL105JRPOPBKB6J5D00Y,A2TANP6R5WPOKE,Submitted,Tue Mar 16 13:08:25 PDT 2021,Tue Mar 16 13:08:57 PDT 2021,Fri Mar 19 13:08:57 PDT 2021,,,,32,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Moderately similar,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,35LDD5557IJKH4JUKNL5S1XS06KKMZ,A21VFGQ9NQ1SY7,Submitted,Tue Mar 16 13:09:26 PDT 2021,Tue Mar 16 13:09:32 PDT 2021,Fri Mar 19 13:09:32 PDT 2021,,,,6,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,36PW28KO47BGT3IVRYKXLFPNMSTEAJ,A2XJH3WC02RMXQ,Submitted,Tue Mar 16 12:48:30 PDT 2021,Tue Mar 16 12:50:49 PDT 2021,Fri Mar 19 12:50:49 PDT 2021,,,,139,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,36U2A8VAG9EKBL883Q9GMWKZ9GXKYO,A1FPCIKO68OQ63,Submitted,Tue Mar 16 13:05:45 PDT 2021,Tue Mar 16 13:05:57 PDT 2021,Fri Mar 19 13:05:57 PDT 2021,,,,12,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,37Z929RLGHNMIIMMYTVJ51JUB8QTSN,A2K3R9GN8ZBLAO,Submitted,Tue Mar 16 13:00:23 PDT 2021,Tue Mar 16 13:00:33 PDT 2021,Fri Mar 19 13:00:33 PDT 2021,,,,10,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Exactly the same,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,39K0FND3APUE5RA88W8GYNUWVUQAMA,A3AW887GI0NLKF,Submitted,Tue Mar 16 13:09:24 PDT 2021,Tue Mar 16 13:09:34 PDT 2021,Fri Mar 19 13:09:34 PDT 2021,,,,10,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3A1COHJ8NRAEUPGIK18PARG5OKQ8HU,A2KHIAULR2E858,Submitted,Tue Mar 16 13:05:42 PDT 2021,Tue Mar 16 13:05:50 PDT 2021,Fri Mar 19 13:05:50 PDT 2021,,,,8,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3AAJC4I4FO7P5RCVHRBNZOTO0L1ZJV,AKQAI78JTXXC9,Submitted,Tue Mar 16 13:07:54 PDT 2021,Tue Mar 16 13:08:08 PDT 2021,Fri Mar 19 13:08:08 PDT 2021,,,,14,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3CN4LGXD553ZXJJ5IYM0FFV3CU44YF,A26MN6JIKD4NXU,Submitted,Tue Mar 16 12:54:33 PDT 2021,Tue Mar 16 12:54:52 PDT 2021,Fri Mar 19 12:54:52 PDT 2021,,,,19,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Highly similar,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3CP1TO84P1GRSHUY3IYFB30CXB7254,A1ZZHJB71KSJ90,Submitted,Tue Mar 16 13:04:49 PDT 2021,Tue Mar 16 13:05:09 PDT 2021,Fri Mar 19 13:05:09 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3ERMJ6L4D67WMPCA1TWWOWS6UMF7MB,A49A0FF6ZXYDU,Submitted,Tue Mar 16 12:52:09 PDT 2021,Tue Mar 16 12:52:26 PDT 2021,Fri Mar 19 12:52:26 PDT 2021,,,,17,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Slightly similar,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3FFJ6VRIL93W8VMZVFDVHOB25ZO0IN,A1EI8Z972FIFJ3,Submitted,Tue Mar 16 12:47:42 PDT 2021,Tue Mar 16 12:47:50 PDT 2021,Fri Mar 19 12:47:50 PDT 2021,,,,8,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Slightly similar,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3FTF2T8WLZXW5KUHKS03BQL3NEI9WH,A18WFPSLFV4FKY,Submitted,Tue Mar 16 12:54:16 PDT 2021,Tue Mar 16 12:55:11 PDT 2021,Fri Mar 19 12:55:11 PDT 2021,,,,55,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3HRMW88U1E5I4ECQGUBN9HIJM88M0P,A2XK59FYAFO9EX,Submitted,Tue Mar 16 12:50:21 PDT 2021,Tue Mar 16 12:51:20 PDT 2021,Fri Mar 19 12:51:20 PDT 2021,,,,59,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3IAS3U3I0NVTHXB74SPSEP0477Q2B2,A2HFKE8LN1IYQE,Submitted,Tue Mar 16 12:54:06 PDT 2021,Tue Mar 16 12:54:20 PDT 2021,Fri Mar 19 12:54:20 PDT 2021,,,,14,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3IRIK4HM3IZ093ME5UXQFMNY5XP6CR,A1VMYCTZSIBP5J,Submitted,Tue Mar 16 12:46:11 PDT 2021,Tue Mar 16 12:46:18 PDT 2021,Fri Mar 19 12:46:18 PDT 2021,,,,7,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Highly similar,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3JMSRU9HQQ90LRLT2TBTH23072WEVM,AUI3R928P63B0,Submitted,Tue Mar 16 12:54:10 PDT 2021,Tue Mar 16 12:54:22 PDT 2021,Fri Mar 19 12:54:22 PDT 2021,,,,12,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3K9FOBBF2PY1JSMCHOC6KGZ7UWSNLY,A2H1RXUC8XNNIW,Submitted,Tue Mar 16 12:47:08 PDT 2021,Tue Mar 16 12:50:08 PDT 2021,Fri Mar 19 12:50:08 PDT 2021,,,,180,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Not similar at all,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3KV0LJBBHA0648WPA7U2TDJ6VY8RMT,A1NSHNH3MNFRGW,Submitted,Tue Mar 16 12:50:56 PDT 2021,Tue Mar 16 12:51:18 PDT 2021,Fri Mar 19 12:51:18 PDT 2021,,,,22,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Slightly similar,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3KYQYYSHY3M031YW5MEVGSR7BWUDOK,A1LDS7OIWQ150C,Submitted,Tue Mar 16 12:44:37 PDT 2021,Tue Mar 16 12:45:10 PDT 2021,Fri Mar 19 12:45:10 PDT 2021,,,,33,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Exactly the same,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3L4D84MIL773E6C1B55GZHPJ4VEHJH,A3EXV3M9E7QB8C,Submitted,Tue Mar 16 12:46:20 PDT 2021,Tue Mar 16 12:46:25 PDT 2021,Fri Mar 19 12:46:25 PDT 2021,,,,5,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Moderately similar,
3XDSWAMB397QX184U15MW782ZDXQCB,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:59 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:59 PDT 2021,,,3L70J4KAZO1B1X4VV39DFX72MGTDAQ,A7UNIWDAQROJG,Submitted,Tue Mar 16 12:52:50 PDT 2021,Tue Mar 16 12:53:03 PDT 2021,Fri Mar 19 12:53:03 PDT 2021,,,,13,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_022.mp4,Slightly similar,
